time(s),current(A)
1922.5,-5.02E-11
1923,-4.91E-11
1923.5,-4.79E-11
1924,-4.68E-11
1924.5,-4.58E-11
1925,-4.47E-11
1925.5,-4.37E-11
1926,-4.27E-11
1926.5,-4.17E-11
1927,-4.07E-11
1927.5,-3.98E-11
1928,-3.89E-11
1928.5,-3.80E-11
1929,-3.71E-11
1929.5,-3.63E-11
1930,-3.54E-11
1930.5,-3.46E-11
1931,-3.38E-11
1931.5,-3.30E-11
1932,-3.23E-11
1932.5,-3.15E-11
1933,-3.08E-11
1933.5,-3.01E-11
1934,-2.94E-11
1934.5,-2.87E-11
1935,-2.81E-11
1935.5,-2.74E-11
1936,-2.68E-11
1936.5,-2.62E-11
1937,-2.56E-11
1937.5,-2.50E-11
1938,-2.44E-11
1938.5,-2.38E-11
1939,-2.33E-11
1939.5,-2.28E-11
1940,-2.22E-11
1940.5,-2.17E-11
1941,-2.12E-11
1941.5,-2.07E-11
1942,-2.03E-11
1942.5,-1.98E-11
1943,-1.93E-11
1943.5,-1.89E-11
1944,-1.85E-11
1944.5,-1.80E-11
1945,-1.76E-11
1945.5,-1.72E-11
1946,-1.68E-11
1946.5,-1.64E-11
1947,-1.60E-11
1947.5,-1.57E-11
1948,-1.53E-11
1948.5,-1.50E-11
1949,-1.46E-11
1949.5,-1.43E-11
1950,-1.40E-11
1950.5,-1.36E-11
1951,-1.33E-11
1951.5,-1.30E-11
1952,-1.27E-11
1952.5,-1.24E-11
1953,-1.21E-11
1953.5,-1.19E-11
1954,-1.16E-11
1954.5,-1.13E-11
1955,-1.11E-11
1955.5,-1.08E-11
1956,-1.06E-11
1956.5,-1.03E-11
1957,-1.01E-11
1957.5,-9.84E-12
1958,-9.61E-12
1958.5,-9.39E-12
1959,-9.17E-12
1959.5,-8.96E-12
1960,-8.76E-12
1960.5,-8.55E-12
1961,-8.36E-12
1961.5,-8.17E-12
1962,-7.98E-12
1962.5,-7.79E-12
1963,-7.61E-12
1963.5,-7.44E-12
1964,-7.27E-12
1964.5,-7.10E-12
1965,-6.94E-12
1965.5,-6.78E-12
1966,-6.62E-12
1966.5,-6.47E-12
1967,-6.32E-12
1967.5,-6.17E-12
1968,-6.03E-12
1968.5,-5.89E-12
1969,-5.76E-12
1969.5,-5.62E-12
1970,-5.50E-12
1970.5,-5.37E-12
1971,-5.25E-12
1971.5,-5.12E-12
1972,-5.01E-12
1972.5,-4.89E-12
1973,-4.78E-12
1973.5,-4.67E-12
1974,-4.56E-12
1974.5,-4.46E-12
1975,-4.35E-12
1975.5,-4.25E-12
1976,-4.16E-12
1976.5,-4.06E-12
1977,-3.97E-12
1977.5,-3.87E-12
1978,-3.79E-12
1978.5,-3.70E-12
1979,-3.61E-12
1979.5,-3.53E-12
1980,-3.45E-12
1980.5,-3.37E-12
1981,-3.29E-12
1981.5,-3.22E-12
1982,-3.14E-12
1982.5,-3.07E-12
1983,-3.00E-12
1983.5,-2.93E-12
1984,-2.86E-12
1984.5,-2.80E-12
1985,-2.73E-12
1985.5,-2.67E-12
1986,-2.61E-12
1986.5,-2.55E-12
1987,-2.49E-12
1987.5,-2.43E-12
1988,-2.38E-12
1988.5,-2.32E-12
1989,-2.27E-12
1989,0.00040978
1989,0.00086919
1989,0.0014619
1989,0.0021889
1989,0.0030097
1989,0.0048755
1989,0.008607
1989,0.015884
1989,0.038516
1989,0.063335
1989,0.093771
1989,0.12953
1989,0.17032
1989,0.22953
1989,0.3103
1989,0.40082
1989,0.5003
1989,0.64228
1989,0.79683
1989,1.0072
1989,1.2331
1989,1.5322
1989,1.8487
1989.1,2.2657
1989.1,2.7008
1989.1,3.2753
1989.1,3.989
1989.1,4.7192
1989.1,5.6594
1989.1,6.8394
1989.1,8.2781
1989.2,10.033
1989.2,12.237
1989.2,15.139
1989.3,19.224
1989.4,24.301
1989.4,29.06
1989.5,33.112
1989.6,36.934
1989.7,41.613
1989.8,46.841
1989.9,51.61
1990,55.964
1990,56.556
1990.1,58.961
1990.2,61.663
1990.3,65.176
1990.4,68.36
1990.5,70.892
1990.7,75.339
1991,80.455
1991.1,81.761
1991.2,82.753
1991.4,83.655
1991.5,84.505
1991.5,84.675
1991.7,86.19
1992,87.586
1992.1,88.682
1992.3,89.9
1992.4,91.021
1992.5,91.962
1992.8,94.09
1993,95.226
1993.3,96.052
1993.5,96.572
1993.7,97.093
1994,97.678
1994.1,97.43
1994.3,97.012
1994.4,96.662
1994.5,96.489
1994.7,96.144
1995,95.926
1995,95.491
1995,94.626
1995.1,92.798
1995.1,90.746
1995.2,88.687
1995.2,86.688
1995.2,83.547
1995.4,74.681
1995.5,71.603
1995.6,66.278
1995.9,58.949
1996,54.644
1996,53.648
1996.1,52.891
1996.2,52
1996.2,51.18
1996.3,50.397
1996.4,49.134
1996.5,48.173
1996.9,45.192
1997,44.253
1997,44.402
1997,44.835
1997.1,45.719
1997.1,46.767
1997.1,47.862
1997.1,48.954
1997.2,50.56
1997.3,53.27
1997.4,57.971
1997.5,61.654
1997.7,68.41
1998,74.277
1998,74.393
1998.1,74.09
1998.1,73.367
1998.1,72.513
1998.2,71.655
1998.2,70.634
1998.3,68.966
1998.5,65.011
1998.8,61.006
1999,58.183
1999.1,57.286
1999.1,56.248
1999.2,54.952
1999.3,53.739
1999.4,52.339
1999.5,50.616
1999.7,48.137
2000,45.579
2000,45.053
2000.1,44.324
2000.1,43.303
2000.2,42.278
2000.2,41.293
2000.3,39.915
2000.5,35.788
2000.7,32.394
2001,29.603
2001,29.078
2001,28.659
2001.1,28.121
2001.1,27.187
2001.1,26.227
2001.2,25.292
2001.2,24.393
2001.3,22.699
2001.5,19.848
2001.5,19.229
2001.6,17.654
2001.8,14.526
2002,12.456
2002,12.092
2002.1,11.68
2002.1,11.05
2002.1,10.419
2002.2,9.8073
2002.2,9.0916
2002.3,7.7907
2002.5,6.0387
2002.5,5.7852
2002.6,5.0702
2002.7,3.5146
2002.8,2.525
2002.9,1.6192
2003,1.2164
2003.1,0.70572
2003.1,0.32371
2003.2,0.068494
2003.2,4.44E-13
2003.2,-9.42E-11
2003.2,-0.032765
2003.2,-0.065404
2003.2,-0.097919
2003.2,-0.13035
2003.2,-0.20412
2003.2,-0.34133
2003.3,-0.59182
2003.4,-1.1437
2003.5,-1.8782
2003.6,-2.5427
2003.8,-3.145
2003.9,-3.6923
2004,-4.026
2004,-4.0892
2004,-4.1298
2004.1,-4.167
2004.1,-4.1929
2004.1,-4.216
2004.2,-4.239
2004.2,-4.2801
2004.4,-4.3917
2004.5,-4.4575
2004.8,-4.6971
2005,-4.8114
2005,-4.854
2005.1,-4.9203
2005.1,-5.054
2005.1,-5.1976
2005.2,-5.3391
2005.2,-5.4759
2005.3,-5.7308
2005.5,-6.2733
2005.7,-6.8544
2006,-7.3619
2006,-7.4191
2006,-7.4741
2006,-7.5849
2006,-7.7972
2006,-8.2371
2006,-8.7802
2006.1,-9.3906
2006.1,-10.043
2006.1,-10.721
2006.1,-11.627
2006.1,-12.812
2006.1,-14.273
2006.2,-16.053
2006.2,-18.313
2006.3,-21.425
2006.4,-26.34
2006.5,-32.527
2006.7,-39.62
2006.8,-45.769
2007,-50.473
2007,-51.182
2007.1,-51.631
2007.1,-52.053
2007.2,-52.404
2007.2,-52.743
2007.3,-53.227
2007.4,-54.342
2007.5,-54.756
2007.7,-56.183
2008,-57.48
2008,-57.304
2008,-56.846
2008.1,-55.704
2008.1,-54.322
2008.1,-52.875
2008.1,-51.439
2008.2,-49.565
2008.3,-46.506
2008.4,-40.595
2008.5,-36.432
2008.7,-30.832
2008.8,-25.992
2009,-21.67
2009,-20.872
2009.1,-20.005
2009.1,-18.739
2009.1,-17.489
2009.2,-16.283
2009.2,-14.808
2009.4,-11.703
2009.5,-8.9142
2009.6,-6.419
2009.7,-4.6629
2009.8,-3.052
2009.9,-1.9105
2010,-1.0297
2010,-0.50626
2010,-0.14357
2010,-1.22E-12
2010,1.87E-10
2010,0.047504
2010,0.094857
2010,0.14206
2010.1,0.20024
2010.1,0.3338
2010.1,0.58831
2010.1,1.0674
2010.2,2.0593
2010.3,3.3488
2010.5,4.5091
2010.5,4.9303
2010.6,5.7424
2010.8,6.9591
2010.9,8.0158
2011,8.4585
2011,8.6372
2011,8.8569
2011.1,9.2103
2011.1,9.5757
2011.2,9.9355
2011.2,10.373
2011.3,11.082
2011.5,12.961
2011.7,14.513
2012,15.795
2012,16.034
2012,16.206
2012,16.467
2012.1,16.972
2012.1,17.536
2012.1,18.112
2012.2,18.681
2012.2,19.512
2012.3,20.988
2012.5,24.119
2012.5,24.67
2012.6,26.497
2012.9,29.411
2013,30.729
2013,31.122
2013,31.689
2013.1,32.696
2013.1,33.778
2013.1,34.859
2013.2,35.913
2013.2,37.638
2013.4,41.979
2013.5,44.674
2013.7,48.819
2013.9,53.283
2014,54.474
2014.2,56.921
2014.5,60.656
2014.5,61.061
2014.6,62.499
2015,65.58
2015.1,65.664
2015.1,65.519
2015.2,65.256
2015.3,65.006
2015.3,64.788
2015.5,64.373
2015.5,64.335
2015.6,64.118
2015.9,63.626
2016,63.519
2016,63.21
2016,62.614
2016.1,61.469
2016.1,60.199
2016.1,58.925
2016.2,57.685
2016.2,55.63
2016.4,50.223
2016.5,47.804
2016.7,43.847
2016.9,39.232
2017,36.866
2017,36.071
2017.1,35.152
2017.1,33.875
2017.2,32.62
2017.2,31.418
2017.3,29.708
2017.5,25.435
2017.7,22.442
2017.8,19.858
2018,17.777
2018.1,17.075
2018.1,16.482
2018.2,15.939
2018.3,15.424
2018.4,14.773
2018.5,13.896
2018.8,12.317
2019,11.387
2019,11.288
2019,11.117
2019,10.775
2019,10.355
2019.1,9.8892
2019.1,9.3985
2019.1,8.8957
2019.1,8.2134
2019.1,7.333
2019.2,6.463
2019.2,5.3424
2019.2,3.9024
2019.3,2.0335
2019.3,1.2032
2019.4,0.34247
2019.4,7.00E-12
2019.4,-4.08E-10
2019.4,-0.047743
2019.4,-0.095419
2019.4,-0.16783
2019.4,-0.26382
2019.4,-0.45673
2019.4,-0.90754
2019.4,-1.7913
2019.5,-3.4655
2019.6,-6.2304
2019.7,-8.7485
2019.8,-11.043
2020,-13.134
2020,-13.974
2020,-14.266
2020,-14.644
2020,-15.359
2020.1,-16.161
2020.1,-16.999
2020.1,-17.846
2020.1,-18.949
2020.2,-20.525
2020.2,-22.786
2020.3,-26.055
2020.5,-32.001
2020.7,-38.287
2020.9,-43.533
2021,-44.619
2021,-45.333
2021.1,-45.816
2021.2,-46.323
2021.2,-46.793
2021.3,-47.254
2021.4,-48.053
2021.5,-48.691
2021.8,-50.278
2022,-51.423
2022,-51.347
2022.1,-51.065
2022.1,-50.543
2022.2,-49.991
2022.2,-49.467
2022.3,-48.754
2022.5,-46.877
2022.7,-45.369
2022.9,-44.166
2023,-43.824
2023,-43.494
2023,-42.925
2023.1,-41.9
2023.1,-40.764
2023.1,-39.613
2023.2,-38.484
2023.2,-36.792
2023.3,-33.558
2023.5,-27.751
2023.7,-23.635
2023.8,-20.067
2024,-16.972
2024,-16.662
2024,-16.434
2024,-16.115
2024,-15.522
2024,-14.819
2024.1,-14.047
2024.1,-13.236
2024.1,-12.403
2024.1,-11.278
2024.1,-9.8691
2024.1,-8.4696
2024.2,-6.7747
2024.2,-4.7411
2024.2,-2.3522
2024.3,-0.042019
2024.3,-7.83E-10
2024.3,5.12E-11
2024.3,0.097069
2024.3,0.194
2024.3,0.3388
2024.3,0.53008
2024.3,0.91933
2024.3,1.8264
2024.3,3.6038
2024.4,7.0161
2024.5,11.36
2024.6,16.562
2024.7,21.282
2024.8,25.566
2025,30.807
2025.1,32.517
2025.1,34.262
2025.2,36.731
2025.3,39.061
2025.3,41.719
2025.5,45.798
2025.7,50.552
2025.9,54.562
2026,55.901
2026.1,56.59
2026.1,57.063
2026.2,57.567
2026.3,58.045
2026.4,58.627
2026.5,59.386
2026.8,61.067
2027,61.74
2027.1,61.774
2027.2,61.635
2027.3,61.496
2027.4,61.394
2027.5,61.311
2027.8,61.182
2028,61.154
2028,60.867
2028.1,60.347
2028.1,59.41
2028.2,58.47
2028.3,57.593
2028.4,56.415
2028.5,54.691
2028.7,52.538
2029,50.3
2029,49.773
2029.1,49.028
2029.1,48.008
2029.2,46.991
2029.2,46.019
2029.3,44.59
2029.5,41.033
2029.7,38.08
2029.9,35.63
2030,34.759
2030.1,33.722
2030.2,32.68
2030.3,31.708
2030.4,30.819
2030.5,29.68
2030.7,28.018
2030.9,26.657
2031,26.365
2031,26.01
2031.1,25.573
2031.2,24.926
2031.2,24.302
2031.3,23.719
2031.4,22.781
2031.5,22.066
2031.7,20.869
2031.9,19.411
2032,19.158
2032,18.964
2032,18.676
2032.1,18.125
2032.1,17.527
2032.1,16.931
2032.2,16.35
2032.2,15.484
2032.4,13.294
2032.5,11.784
2032.6,10.044
2032.8,8.5069
2032.9,7.1473
2033,6.6516
2033,6.5541
2033,6.4938
2033.1,6.4428
2033.1,6.4352
2033.1,6.4384
2033.1,6.4453
2033.2,6.4571
2033.2,6.477
2033.3,6.5065
2033.4,6.5441
2033.5,6.559
2033.8,6.6044
2034,6.6255
2034,6.6578
2034,6.7254
2034.1,6.9027
2034.1,7.0804
2034.1,7.2659
2034.1,7.4514
2034.2,7.7257
2034.2,8.1769
2034.3,8.8988
2034.5,9.9244
2034.8,11.317
2035,12.237
2035,12.346
2035.1,12.398
2035.2,12.44
2035.2,12.476
2035.3,12.512
2035.4,12.575
2035.5,12.616
2035.7,12.714
2036,12.795
2036,12.742
2036.1,12.633
2036.1,12.43
2036.1,12.212
2036.2,11.999
2036.2,11.74
2036.4,11.256
2036.5,10.699
2036.7,9.9881
2037,9.2764
2037,9.1877
2037.1,8.908
2037.5,8.1719
2037.8,7.7188
2038,7.4808
2038,7.4828
2038.1,7.5219
2038.1,7.5912
2038.2,7.6646
2038.2,7.7346
2038.3,7.8345
2038.5,8.1013
2038.8,8.3608
2039,8.5362
2039,8.5842
2039,8.6778
2039,8.9024
2039.1,9.1778
2039.1,9.4742
2039.1,9.776
2039.1,10.165
2039.2,10.729
2039.3,11.566
2039.4,12.809
2039.5,14.293
2039.7,16.369
2040,18.079
2040,18.361
2040.1,19.098
2040.5,20.829
2040.5,21.041
2040.7,21.653
2041,22.827
2041,22.799
2041.1,22.671
2041.1,22.371
2041.1,22.032
2041.2,21.699
2041.2,21.381
2041.3,20.788
2041.5,19.624
2041.7,18.637
2041.9,17.631
2042,17.326
2042,17.15
2042,16.888
2042.1,16.393
2042.1,15.863
2042.2,15.341
2042.2,14.837
2042.3,14.029
2042.5,11.85
2042.5,11.448
2042.6,10.546
2042.8,8.6701
2043,7.3578
2043,7.1832
2043,6.974
2043.1,6.61
2043.1,6.2311
2043.1,5.8558
2043.2,5.4902
2043.2,4.9733
2043.3,3.7797
2043.5,2.7005
2043.5,2.4653
2043.6,1.9414
2043.7,1.1526
2043.7,0.67488
2043.8,0.329
2043.8,0.090482
2043.8,1.73E-12
2043.8,-8.84E-11
2043.9,-0.031271
2043.9,-0.062417
2043.9,-0.093438
2043.9,-0.12437
2043.9,-0.19366
2043.9,-0.32161
2043.9,-0.55366
2044,-0.90264
2044,-0.91874
2044,-0.9286
2044,-0.93238
2044,-0.9203
2044,-0.88895
2044,-0.84297
2044,-0.786
2044.1,-0.72084
2044.1,-0.64958
2044.1,-0.57384
2044.1,-0.49481
2044.1,-0.41344
2044.1,-0.33042
2044.1,-0.24629
2044.1,-0.16147
2044.1,-0.076259
2044.1,-1.52E-10
2044.1,9.12E-13
2044.1,0.054846
2044.1,0.10961
2044.1,0.1807
2044.1,0.25163
2044.2,0.43454
2044.2,0.69838
2044.2,1.0374
2044.3,1.4908
2044.4,2.1818
2044.5,3.4235
2044.6,4.511
2044.8,5.463
2044.9,6.2966
2045,6.5513
2045,6.6657
2045,6.8165
2045.1,7.1478
2045.1,7.4475
2045.1,7.7516
2045.1,8.0527
2045.2,8.5103
2045.2,9.304
2045.4,10.703
2045.5,11.859
2045.7,13.506
2045.9,14.896
2046,15.505
2046,15.787
2046.1,16.132
2046.1,16.639
2046.2,17.143
2046.2,17.626
2046.3,18.323
2046.5,20.097
2046.7,21.587
2046.9,22.841
2047,23.256
2047,23.25
2047,23.117
2047.1,22.792
2047.1,22.406
2047.2,22.013
2047.2,21.633
2047.2,21.035
2047.4,19.333
2047.5,18.764
2047.6,17.641
2047.9,16.041
2048,15.506
2048,15.293
2048.1,15.01
2048.1,14.518
2048.1,14.007
2048.2,13.508
2048.2,13.027
2048.3,12.167
2048.5,10.563
2048.5,10.104
2048.6,9.1434
2048.8,7.6125
2049,6.3798
2049,6.3533
2049,6.3728
2049,6.4594
2049.1,6.5935
2049.1,6.7556
2049.1,6.933
2049.1,7.163
2049.1,7.4687
2049.2,7.8621
2049.2,8.3579
2049.2,9.0027
2049.3,9.9207
2049.5,11.627
2049.7,13.625
2050,15.262
2050,15.47
2050,15.793
2050.1,16.186
2050.1,16.805
2050.2,17.413
2050.3,17.989
2050.3,18.785
2050.5,20.178
2050.7,21.721
2050.9,23.018
2051,23.418
2051,23.769
2051.1,24.201
2051.2,24.844
2051.2,25.466
2051.3,26.051
2051.4,27.021
2051.5,27.78
2051.7,29.138
2052,30.844
2052,31.248
2052.1,31.782
2052.2,32.545
2052.2,33.286
2052.3,33.985
2052.4,35.135
2052.5,36.218
2052.7,37.981
2053,40.048
2053,40.089
2053.1,39.944
2053.2,39.662
2053.2,39.375
2053.3,39.112
2053.4,38.721
2053.5,38.269
2053.7,37.6
2054,36.994
2054.1,36.661
2054.1,36.213
2054.2,35.757
2054.3,35.334
2054.4,34.768
2054.5,34.094
2054.7,33.103
2055,32.172
2055.1,31.827
2055.1,31.378
2055.2,30.825
2055.3,30.306
2055.3,29.72
2055.5,28.821
2055.7,27.655
2056,26.571
2056.3,25.73
2056.5,25.164
2056.8,24.581
2057,24.295
2057.3,23.92
2057.5,23.77
2057.9,23.532
2058,23.466
2058,23.346
2058.1,23.132
2058.1,22.763
2058.2,22.379
2058.2,22.009
2058.3,21.525
2058.4,20.431
2058.5,20.009
2058.7,19.128
2059,17.755
2059,17.579
2059,17.364
2059.1,17.083
2059.1,16.665
2059.2,16.246
2059.2,15.845
2059.3,15.286
2059.5,13.804
2059.7,12.564
2059.9,11.525
2060,11.2
2060,11.08
2060.1,11.007
2060.1,10.929
2060.2,10.862
2060.3,10.796
2060.4,10.697
2060.5,10.574
2060.8,10.344
2061,10.185
2061.4,9.9288
2061.5,9.8934
2061.8,9.7709
2062,9.6684
2062,9.7062
2062.1,9.7908
2062.1,9.9789
2062.1,10.187
2062.2,10.391
2062.2,10.587
2062.3,10.94
2062.5,11.685
2062.7,12.313
2062.9,12.949
2063,13.098
2063,13.225
2063.1,13.42
2063.1,13.74
2063.1,14.082
2063.2,14.42
2063.2,14.839
2063.3,15.52
2063.5,17.304
2063.7,18.78
2063.9,20
2064,20.24
2064,20.219
2064,20.086
2064.1,19.756
2064.1,19.345
2064.1,18.909
2064.1,18.472
2064.2,17.88
2064.2,16.943
2064.3,15.382
2064.5,13.375
2064.7,11.316
2064.9,9.5504
2065,8.4045
2065,8.1113
2065.1,7.793
2065.1,7.3333
2065.2,6.8813
2065.2,6.446
2065.3,5.8802
2065.4,4.6009
2065.5,4.0285
2065.6,3.2889
2065.7,2.4378
2065.9,1.7974
2066,1.2109
2066,1.0459
2066,1.0033
2066,0.96662
2066,0.92085
2066,0.8824
2066.1,0.84861
2066.1,0.81774
2066.1,0.78872
2066.1,0.7508
2066.1,0.7034
2066.2,0.64838
2066.2,0.59483
2066.2,0.52271
2066.3,0.4221
2066.4,0.28804
2066.5,0.16051
2066.5,0.11858
2066.6,0.038589
2066.6,7.05E-14
2066.6,-3.99E-11
2066.6,-0.014282
2066.6,-0.028483
2066.6,-0.045986
2066.6,-0.063402
2066.7,-0.093765
2066.7,-0.14794
2066.8,-0.24184
2067,-0.46207
2067,-0.51243
2067,-0.51262
2067,-0.50901
2067,-0.49956
2067,-0.46878
2067,-0.43307
2067,-0.38931
2067,-0.33876
2067,-0.2825
2067,-0.22142
2067,-0.1563
2067,-0.10343
2067.1,-0.048802
2067.1,-2.66E-10
2067.1,2.66E-10
2067.1,0.020048
2067.1,0.040247
2067.1,0.060587
2067.1,0.081024
2067.1,0.11879
2067.1,0.1934
2067.1,0.39515
2067.1,0.6024
2067.1,0.81261
2067.1,1.024
2067.1,1.2875
2067.2,1.6372
2067.2,2.0973
2067.2,2.7004
2067.3,3.5275
2067.4,4.8243
2067.5,6.6866
2067.6,8.3356
2067.8,9.7958
2067.9,11.089
2068,11.759
2068,12.056
2068.1,12.402
2068.1,12.96
2068.1,13.519
2068.2,14.059
2068.3,14.748
2068.4,16.205
2068.5,17.256
2068.7,18.771
2068.9,20.453
2069,20.994
2069.1,21.319
2069.2,21.548
2069.2,21.749
2069.3,21.942
2069.4,22.221
2069.5,22.367
2069.7,22.835
2070,23.259
2070,23.212
2070.1,23.079
2070.1,22.837
2070.2,22.595
2070.3,22.37
2070.4,22.041
2070.5,21.692
2070.7,21.14
2071,20.588
2071.1,20.36
2071.1,20.075
2071.2,19.791
2071.3,19.526
2071.4,19.159
2071.5,18.813
2071.7,18.227
2072,17.612
2072,17.434
2072.1,17.177
2072.1,16.777
2072.2,16.383
2072.3,16.011
2072.3,15.499
2072.5,14.655
2072.7,13.717
2072.9,12.927
2073,12.603
2073,12.471
2073,12.272
2073.1,11.899
2073.1,11.489
2073.1,11.075
2073.2,10.668
2073.2,10.097
2073.3,9.031
2073.5,6.8543
2073.6,5.5494
2073.8,4.3877
2073.9,3.3522
2074,2.8261
2074,2.7047
2074,2.5717
2074.1,2.3577
2074.1,2.1371
2074.1,1.9166
2074.1,1.6991
2074.2,1.4313
2074.2,1.0405
2074.3,0.40325
2074.3,0.089568
2074.4,1.34E-12
2074.4,-2.05E-10
2074.4,-0.0335
2074.4,-0.066875
2074.4,-0.10012
2074.4,-0.13329
2074.4,-0.20929
2074.4,-0.35093
2074.4,-0.60946
2074.5,-0.96399
2074.6,-1.6658
2074.7,-2.3073
2074.8,-2.894
2075,-3.588
2075,-3.601
2075,-3.5901
2075,-3.5433
2075,-3.437
2075.1,-3.2964
2075.1,-3.1346
2075.1,-2.9602
2075.1,-2.7788
2075.1,-2.5549
2075.1,-2.2804
2075.1,-2.0066
2075.2,-1.666
2075.2,-1.2551
2075.2,-0.85407
2075.3,-0.33637
2075.3,-1.29E-12
2075.3,3.59E-10
2075.3,0.034319
2075.3,0.068554
2075.3,0.11021
2075.3,0.15177
2075.3,0.24425
2075.3,0.43352
2075.4,0.78944
2075.4,1.535
2075.5,2.2925
2075.6,3.3447
2075.7,4.3029
2075.8,5.3481
2076,6.2815
2076,6.4851
2076,6.6471
2076,6.8398
2076.1,7.1962
2076.1,7.5691
2076.1,7.9394
2076.2,8.3004
2076.2,8.8667
2076.4,10.174
2076.5,11.386
2076.7,12.805
2076.9,14.014
2077,14.702
2077,14.962
2077.1,15.285
2077.1,15.757
2077.2,16.227
2077.2,16.68
2077.3,17.324
2077.5,19.078
2077.7,20.542
2077.9,21.768
2078,22.093
2078.2,22.879
2078.5,24.12
2078.8,25.088
2079,25.506
2079.1,25.813
2079.2,26.181
2079.2,26.543
2079.3,26.878
2079.5,27.4
2079.5,27.57
2079.7,28.138
2080,29.069
2080.1,29.052
2080.1,28.93
2080.2,28.729
2080.2,28.535
2080.3,28.359
2080.4,28.046
2080.5,27.931
2080.7,27.608
2081,27.144
2081,26.963
2081.1,26.691
2081.2,26.279
2081.2,25.88
2081.3,25.51
2081.4,24.895
2081.5,24.515
2081.7,23.749
2082,22.725
2082,22.509
2082.1,22.178
2082.1,21.67
2082.1,21.144
2082.2,20.633
2082.2,19.993
2082.3,18.781
2082.5,17.218
2082.7,15.533
2082.9,14.107
2083,13.393
2083,13.181
2083,12.906
2083.1,12.485
2083.1,12.045
2083.1,11.609
2083.2,11.096
2083.2,10.319
2083.4,8.6191
2083.5,7.5964
2083.6,6.3036
2083.8,5.1515
2083.9,4.124
2084,3.5886
2084,3.5477
2084,3.4826
2084,3.3687
2084,3.1096
2084,2.8432
2084,2.5384
2084,2.2028
2084,1.8424
2084,1.4622
2084.1,1.0662
2084.1,0.65775
2084.1,0.37612
2084.1,0.16484
2084.1,1.32E-10
2084.1,-1.91E-09
2084.1,-0.047272
2084.1,-0.094617
2084.1,-0.16414
2084.1,-0.25865
2084.1,-0.4518
2084.1,-0.90847
2084.1,-1.8125
2084.1,-2.7237
2084.1,-3.6365
2084.1,-4.8334
2084.2,-6.4389
2084.2,-8.5658
2084.2,-11.412
2084.3,-15.483
2084.4,-22.69
2084.5,-27.659
2084.6,-34.368
2084.8,-40.392
2084.9,-46.892
2085,-49.863
2085.1,-52.831
2085.2,-55.773
2085.2,-59.142
2085.3,-62.262
2085.5,-66.926
2085.7,-73.106
2086,-78.699
2086.3,-83.321
2086.5,-86.87
2086.6,-87.843
2086.6,-87.843
2086.7,-89.785
2086.9,-91.552
2087,-92.531
2087.2,-94.096
2087.5,-96.929
2088,-100.39
2088.5,-103.17
2089,-105.49
2089.5,-107.51
2090,-109.31
2090.5,-110.97
2091,-112.51
2091.5,-113.96
2092,-115.33
2092.5,-116.64
2093,-117.89
2093,-117.48
2093.1,-116.67
2093.1,-115.33
2093.2,-113.97
2093.2,-112.68
2093.3,-110.82
2093.5,-106.93
2093.7,-102.78
2094,-99.414
2094,-98.668
2094,-97.456
2094.1,-95.472
2094.1,-93.327
2094.1,-91.178
2094.2,-88.606
2094.2,-84.698
2094.4,-77.182
2094.5,-70.548
2094.7,-62.26
2094.9,-55.18
2095,-50.526
2095.1,-46.392
2095.3,-41.729
2095.5,-37.53
2095.7,-33.95
2095.9,-30.894
2096,-29.056
2096.2,-26.812
2096.4,-24.462
2096.5,-23.492
2096.7,-22.041
2096.9,-20.303
2097,-19.804
2097.2,-18.854
2097.5,-17.523
2097.5,-17.325
2097.6,-16.765
2098,-15.625
2098.4,-14.738
2098.5,-14.433
2098.7,-13.99
2099,-13.574
2099.4,-13.058
2099.5,-12.924
2099.8,-12.625
2100,-12.416
2100.5,-11.994
2101,-11.635
2101.5,-11.317
2102,-11.028
2102.5,-10.759
2103,-10.504
2103.5,-10.26
2104,-10.025
2104.5,-9.797
2105,-9.5754
2105.5,-9.3596
2106,-9.149
2106.5,-8.9434
2107,-8.7424
2107.5,-8.546
2108,-8.354
2108.5,-8.1663
2109,-7.9826
2109.5,-7.8031
2110,-7.6275
2110.5,-7.4557
2111,-7.2878
2111.5,-7.1235
2112,-6.9629
2112.5,-6.8058
2113,-6.6522
2113.5,-6.502
2114,-6.3551
2114.5,-6.2114
2115,-6.071
2115.5,-5.9337
2116,-5.7994
2116.5,-5.6681
2117,-5.5397
2117.5,-5.4142
2118,-5.2915
2118.5,-5.1715
2119,-5.0542
2119.5,-4.9395
2120,-4.8274
2120.5,-4.7178
2121,-4.6106
2121.5,-4.5059
2122,-4.4035
2122.5,-4.3034
2123,-4.2055
2123.5,-4.1098
2124,-4.0163
2124.5,-3.9249
2125,-3.8356
2125.5,-3.7482
2126,-3.6628
2126.5,-3.5794
2127,-3.4978
2127.5,-3.4181
2128,-3.3402
2128.5,-3.264
2129,-3.1895
2129.5,-3.1168
2130,-3.0456
2130.5,-2.9761
2131,-2.9082
2131.5,-2.8418
2132,-2.7769
2132,-2.7636
2132,-2.7328
2132,-2.6683
2132,-2.4789
2132,-2.2724
2132,-2.0255
2132,-1.7449
2132,-1.436
2132,-1.1034
2132,-0.75126
2132,-0.48095
2132.1,-0.2511
2132.1,-0.072629
2132.1,-2.22E-09
2132.1,9.66E-12
2132.1,0.042872
2132.1,0.085872
2132.1,0.129
2132.1,0.18541
